,RPS5,RPL11,RPL35A,GABARAP,DSTN,OAZ1,RPS6,RPS14,RPL31,RPL24,RPS19,RPL36,RPL27A,RPL19,RPLP0,RPS2,RPL13A,RPS4X,RPL3,RPL4,RPL13,RPL5,RPS23,RPL37A,RPS25,RPL12,RPL38,RPS29,RPLP2,RPL30,RPL18,RPL7A,RPL14,ATP5L,FAU,RPL37,RPL10A,PFDN5,RPS20,RPL8,RPS7,PEBP1,RPL36AL,UBB,EEF2,TPT1,UBL5,COX6B1,UQCR11,ATP5G2,COX8A,LAMTOR4,CHMP2A,SLIRP,TCEB2,NDUFS5,MYO1D,CYB5D2,GAA,PSMD1,NDUFA13,COX7C,LRPAP1,WDR83OS,ATRAID,LAPTM4A,MALAT1,KRTCAP2,SPCS1,NDFIP1,ZRANB2,PSAP,CD59,CTSA,CADM1,SIL1,KIAA1324,APLP2,GRN,ATP6AP1,SYT7,RUFY3,TMED4,ESYT1,PPT1,PLD3,ERLEC1,DDOST,DHRS7,DZIP3,ABCA5,OCIAD1,CLDN7,PON2,COX6A1,TMEM205,TCAIM,GPN3,RAD21,TEX30,VAPA,NRBP1,RTCA,BRAP,ZFAND1,NOSIP,LYPLA1,ELF3,GRAMD3,MAP2K1,EPB41L4A-AS1,GOT1,CRCP,SMC4,NT5C3A,EIF2S2,GARS,DDIT4,YARS,EIF4EBP1,ARG2,ASNS,XPOT,MTHFD2,CEBPG,SPIRE1,UGDH,TRIB3,DDIT3,TCEA1,MIR6758,MARS,PCK2,RNF187,RBCK1,MAP7,SYNCRIP,THUMPD1,BCL7B,ZFAND5,COG5,DNTTIP2,ZNF770,DCAF5,EIF1,PTP4A1,H2AFJ,NAMPT,NOP56,TBPL1,NBR1,PALLD,DCAF12,SEPHS1,MIER1,BIRC2,HIST2H2BE,HSF2,LRRC58,AGPAT2,CAPN2,MARCKS,CDH1,CD82,TMED6,USH1C,LLGL2,ACTN1,SLC9A3R1,CARHSP1,ARHGEF10L,ABHD15,TMEM176A,TMEM176B,EPS8L2,NCOA6,PXK,ADCK3,IGFBP7,KIAA2018,MLLT10,SETD2,WASL,SLC4A2,VEZT,GNB2,DPP8,PPHLN1,IFT46,ARAF,WDR55,GADD45G,UBE2J2,AAAS,TRMT6,MAX,PLOD1,PFKL,GNL3,MAPKAPK5,APCDD1L-AS1,DHRS3,PLA2G16,TUBGCP4,PREP,C9orf64,CDC73,SRPK2,TIMM22,SYT4,C9orf156,PHF23,FNDC3A,ODF2L,PTMS,OBSL1,DMKN,TXLNA,USP8,ZNF346,SCG3,ERO1LB,SLC30A8,KCNK16,MLXIPL,SYT13,ABCC8,SCGN,GNAS,SCD5,SURF4,SLC7A8,ATP2A3,OLFM2,C1orf127,ELMO1,EID1,GAD2,STXBP1,PRKAR1A,UQCRC1,PCSK1,PRCP,NDUFB2,PFN2,ATP5A1,C19orf60,LSAMP,PAM,SPINT2,PCSK2,BCKDK,PLSCR1,UBA2,IDH2,MRPS2,CCNL1,HNRNPDL,H3F3C,PAFAH1B1,MAPRE1,CHMP1B,SYPL1,FNTA,ZNF24,STX5,WDR48,C11orf58,TMEM134,TMBIM1,RQCD1,ARL4D,RBP4,KCTD6,FAM3C,TMEM18,RPS27L,ITGB3BP,EXOSC1,TRAPPC4,SENP7,TRAPPC6B,TRIM52-AS1,HCG18,ZFPL1,EBNA1BP2,ANP32B,PTPN3,BCL2L13,DDX50,NELFE,CHCHD7,DARS,PFKP,UBE3A,PSMB2,DDX3X,MPHOSPH10,SMEK2,SMARCA5,ZBED5,EPB41,HNRNPUL1,GATAD1,VMA21,DYNC1LI1,LINC01420,TTC28-AS1,MPLKIP,ZNF585A,BTG1,VPS4B,PDCD6IP,EIF5A,EIF5AL1,TTC9C,POLE3,POLR2H,TMEM68,SHMT2,LUC7L2,LSM7,GINM1,USP30,DERA,WARS,ARL1,FLOT2,NAPA,TRAPPC1,CHMP5,HSBP1,SEPW1,ENO2,PGK1,TMEM14B,COX5A,SSBP1,NDUFB10,RAB5C,LSM4,ANAPC11,WBP2,NDUFB4,TMEM141,PRDX5,NDUFB1,C14orf2,MRPL33,COMMD6,COX5B,TOMM22,COX7A2,COX17,NDUFA7,ROMO1,UQCRQ,COX6C,PRDX2,ZCRB1,ATPIF1,PCP4,SCP2,FKBP3,C17orf89,PPIA,SERPINB6,HMGN2,SRP9,POLR2I,MRPL20,UROS,FIS1,SUMO3,PRMT2,GTF3C6,OAZ2,NDUFB3,RBX1,S100A11,MRPL53,MPV17,OCEL1,VPS29,MGST3,PTGR1,TCEAL8,PARK7,COX14,SNRPE,RAB3A,SNRPD3,C18orf32,GNG4,VPS72,DLD,NDUFB11,C1D,ARL2,PSMB1,SUMO2,ATP5O,MYL12A,PSMA1,NDUFA8,TIMM17B,NGRN,TXN,PSMA6,PSMC2,GTF2A2,HMGN1,COX7A2L,CSNK1A1,RAB1A,NUDCD2,ATP5H,VCP,MPC2,PCBD1,C11orf31,EIF2AK1,NTPCR,GRHPR,ERP29,CNP,POLR2E,TSR2,ATOX1,ARL3,POLR2L,LAMTOR1,ATP5G3,ALKBH7,LINC00263,PSMB5,METTL5,CMC1,EDF1,TIMM23,PSMB3,ATP6V0E2,LGALS3BP,NEUROD1,HEPACAM2,BMP5,RASD1,CASR,LDOC1,ACLY,MAFB,TMEM37,PAPSS2,RIN2,TSC22D1,MAFA,NPTX2,RASGRF1,PFKFB2,LMO1,CD14,PDX1,GCK,RAB11B,FFAR1,SLC25A34,SNX14,ABHD14A,CDIPT,RPN2,GPAA1,RAB1B,SERPINB1,ACAT1,THYN1,NCSTN,CYP27A1,RNF130,PLP2,DPM3,PDCD4,HMGN3,PKM,MOCS2,ATP1B1,PAX6,C10orf10,TNFRSF1A,SPINT1,GPR56,MAGED2,LGMN,BEX4,CD47,TSPAN31,ANXA11,COPS7A,AP1G2,NPTN,ALDH1A1,RGS4,ARL15,CAMK2N1,TMED7,SCAMP5,ID3,ID1,ID2,SAMD11,CDKN1A,ID4,SMAD7,SKIL,BTG2,DBI,EGR1,FOS,JUNB,CHRAC1,KLF10,MORN2,DUSP1,ISL1,PLK2,RHOBTB3,IER3,DDR1,LINC00673,CDC42BPA,TMEM30B,CASC4,TK2,WDR6,RNF220,C7orf49,MAPK1IP1L,GSTO1,MICU2,MDH1,GSTO2,NME3,GRSF1,COMT,PAFAH1B3,DYNLL1,DYNLT1,RNASET2,NIT1,FAM219B,PSMG3,MRPL12,ARHGEF3,TMED1,TMEM175,UXT,OSTF1,BLOC1S1,C15orf57,PFDN4,B9D1,TUBGCP5,AP1M2,HCFC1R1,ECHS1,GLOD4,TIMM50,BBX,CREBL2,PCYOX1,DPY30,PRMT6,RNASEH2C,HIST1H4C,RAP1GAP2,PDK3,NKX2-2,RAP1GAP,NFYC,COA5,DCTN6,NIPSNAP1,IPO9,AP1S1,SLC25A39,TUBA1B,TUBA1A,NDUFAF3,LDLRAP1,SLC35F6,SCOC,CNOT7,CHURC1,HAT1,MRPS11,LYRM5,C5orf24,ACO2,PSMA3,CBX3,COMMD8,EEF1E1,BLVRA,RAB6A,DAP3,TIMMDC1,MED29,PUF60,MRPL15,HAX1,GOT2,NIPSNAP3A,TPI1,PGAM1,BNIP3L,ENO1,EDARADD,RNF11,HMGCL,TOLLIP,ARHGDIA,UBE2I,AAMP,ALDOC,C14orf1,GCG,C4orf3,GC,TMCO1,CLNS1A,PROSC,MRPL49,PITHD1,POLD2,DHPS,DNAJA3,DCK,MRPS16,PGLS,APMAP,CCT7,C11orf73,DLGAP4,TALDO1,BROX,CCS,CCNH,NDUFV1,PMVK,VAMP8,PYCR2,ANXA6,SPRYD3,NHP2,ARFIP2,FTO,PAICS,DDX17,THTPA,MRPL48,NDUFB5,LYRM9,ACADM,UBE2N,DARS2
RPS5,0,0.0423761649818491,-0.0361442819875365,-0.0385056250804128,-0.010749591432591,0.00297045586745709,-0.105248753961248,-0.230216304366079,-0.0492075396464576,-0.177039504125158,-0.0381446105871098,-0.0220396131225577,-0.133148752709562,-0.0769261879096447,0.0296422502016781,0.0425072642077416,-0.160429166147378,-0.235455933945963,-0.0992655232147128,-0.0981234912587482,-0.137456207669412,0.0276804042374366,-0.109924619253611,-0.0427928378388083,-0.0307090279664939,-0.12478024412584,-0.122406957264104,-0.185444373165874,-0.0244375081727141,-0.0391377588584992,-0.174028922763193,-0.104444434576399,-0.0908612615640763,-0.0286349132180051,-0.010564298370114,-0.157536524558604,-0.118374734542279,-0.0510217295103756,-0.0514784782041232,-0.231054974430742,-0.093291395770369,0.0315365042740418,-0.0768804649771519,0.110095346681683,0.0395701259427355,-0.196715653510406,-0.052128745362055,-0.0810485460393019,0.0023865785649583,0.0426359569683751,0.0789572127639564,0.0341947519092981,0.0851615445994297,0.0499072277117277,-0.0717816485872795,-0.142309345142325,0.00897940011174949,0.0804838941632408,0.0346486426374307,0.166263826284285,0.201171079233437,0.101507662198896,0.155567529095869,0.11575956069945,0.276273480047258,0.29070785958622,0.488487719489881,0.120253778023197,0.202898068514853,0.23668627187301,0.189900686088867,0.292960933723892,0.164991322365713,0.140955786731928,0.209117919626262,0.215726489585237,0.112244733946176,0.201253229668527,0.164934007882293,0.250829311209149,0.194249813698389,0.203087555488711,0.211323451140961,0.184697244758272,0.195396668838709,0.202633009384574,0.0428713805042898,0.213373004309513,0.192335593296632,0.18566723814542,0.217606378773212,0.244323369752846,0.254230375078103,0.122100043568508,0.154987488007504,0.167373462666531,-0.0119667149652902,-0.0313968267099821,-0.0788504605631904,-0.033391026470713,-0.00350772054445925,-0.00595766317059117,-0.0126181880159497,-0.0462444139288162,-0.00278119299345182,-0.00295806670288425,0.0598964773815035,0.000479715248014163,-0.0741919228421796,-0.0347116507920769,-0.08916342606052,-0.0934987624661787,-0.0708616278771438,-0.0451958311681066,0.0623368575407636,-0.0187218336151466,0.011589543986406,-0.00949430202136908,-0.0265290978895218,-0.0364117554697969,-0.0387970337508214,-0.106837757865133,0.0360909854332036,-0.0808954402742843,-0.0393508760891194,0.0144116810191506,-0.117062775403934,-0.0596673362000594,-0.0146046043697899,0.0373434622927316,0.0235522127519232,0.0573511533891629,0.0207590750336817,-0.137548121542541,-0.0340110293158698,0.0309021703614581,0.0734175746467842,0.04039125713695,0.0495283303514451,0.0664611500681652,0.0200202341672306,-0.129022016685335,0.0216375215691701,-0.0274906585515718,-0.382515947398044,-0.00245547495120627,-0.196379851378569,-0.0471320660924826,-0.195198185170873,-0.158674294830558,0.00245208789176488,-0.0716657062656798,-0.104719678406704,0.000848598426180291,-0.0700721229930824,0.000325834642675119,-0.00700765035631758,-0.0159131937820659,-0.0131472275816148,0.0261453837964869,0.0100286500199954,-0.00376299427922026,0.0979140504460736,-0.0642469301967177,-0.0370565578153243,-0.0921825522109586,-0.0365196602815576,0.0334569312105465,-0.0836283433206729,-0.0839310782110566,-0.00579437788278853,0.0659960101187953,-0.0835640413419128,0.103859411951254,0.0315712800207322,-0.0293359597696453,0.00731351704235839,-0.00681903938226097,-0.00170437726009209,0.00228971877999249,0.0522055240086451,0.0531579390644821,-0.116336403492707,0.0604331525978783,0.0193666373810179,-0.134443319910018,0.03249649305097,-0.0327468226247419,0.0364716844106582,-0.0514596809755968,-0.0296699484094107,0.0381478963044903,0.00342479319503461,-0.000790687092993044,-0.00463217989645837,-0.0353342733458803,-0.0123791972489662,-0.0206666652059969,-0.0314389846799295,0.0189265396254614,-0.00317268725708321,-0.143423216472867,-0.0717352745726987,0.0757426360146303,-0.035314069703674,0.0630340166712093,0.00528648503783552,0.0406551613462136,-0.112049390093447,0.22602356965114,0.00844928124876352,-0.0369986998319085,0.00990909454475527,0.131898729717097,0.000141372233050427,-0.0586466030490194,0.0250003863166577,0.14937588531661,0.130883367253916,0.0604141919952833,-0.00237607665864847,0.0459956438858609,0.108013435929753,0.0322980659196341,0.115401140922692,0.101584805814583,0.0754437805749252,0.0628825057626137,0.015998133976048,-0.0920613921557813,0.0966692770895492,0.208984889544075,0.222672061531387,0.200067229914435,0.000942357531100628,-0.0107301361294532,0.062955346827552,0.0662360649061498,0.0897232750170128,0.189846788361043,0.0212704042825425,0.0849017200307425,0.0851771159917597,0.195118476168569,0.0153339213046969,0.0941997057093295,-0.140799783112916,0.042857054984135,0.141125711689225,0.13959700671724,0.0935879817342909,-0.0555828698461143,-0.0625762323893883,0.100594113927174,-0.0992879494740819,0.0644553455714247,-0.0186646407132486,-0.0232997064926928,0.00795408418618825,0.0245961240886096,-0.21070946048631,-0.0997054779675575,0.0492367788989607,0.042219281756366,0.0542007237041038,0.0603992452896917,-0.0352629691393443,-0.101279493928756,-0.0214458858291008,0.110393210272322,0.0324965964833859,-0.0871645102652795,-0.0365564460444276,0.0544022681116932,-0.0368678979046123,0.0972562151240462,-0.0194831088607003,-0.00272723040683284,-0.0185566872641694,-0.0124737283515109,-0.151942503693613,0.0380757433249568,-0.133746291986182,0.0889464556846729,0.0238692566613517,-0.0744287414964467,-0.0943993016268394,0.0175754913174372,-0.0637303593759086,0.197279893614073,-0.0498154814643436,0.00214111373083986,0.0807237472366539,0.116816745858242,0.0129942365513392,0.0658316550351698,0.11710676678925,-0.0643331962520713,-0.00742577178112412,0.00837740090715845,0.0712771653702349,-0.0245346949936655,0.0450061807670985,0.0174103831755852,0.0801060094414869,0.00135572726835979,-0.116192902176459,0.0555702138030188,0.0408978740508024,0.00773112348157735,0.13879532131081,0.138420527365305,0.0865728855011107,0.106917316157307,0.115711050039142,0.0903942350751988,-0.104740280130356,-0.0265796702512061,0.0889522362248298,-0.00857084066936495,-0.0451794055582029,-0.0593815750978435,-0.0227625349987192,0.106275723142062,0.172356702896643,0.0228412460262517,0.142277301233297,-0.07108950865105,-0.181607808906088,0.0367393671106567,-0.00767312439620282,-0.026170854064667,0.129386920751971,-0.0133667304305682,0.0702902403668303,0.0115350493133588,-0.0612447986971494,0.136192587279055,-0.0459315418437624,-0.014745795353101,-0.05330020202285,-0.0575965630316832,0.092781288835109,0.173658409616174,0.0242992566647806,0.00183707682529216,0.192826645986096,0.0172283634866903,0.0109166322417434,0.0396874634513878,0.0419795755974341,-0.000712373567069713,-0.144622579849717,-0.0237736171695435,0.0265566957671856,0.0438629131054488,-0.217553023035747,-0.0552699788650738,0.188465946991942,-0.115741376121871,0.141346511047854,0.089557656380185,0.100601049036412,0.00315709768673867,-0.00588192888927888,0.0264239694034074,-0.00312499795045518,0.0938565794462762,-0.0178657066517462,-0.0724716178465774,-0.0447185303229838,-0.014623840988981,0.00793552742075804,0.044406028903632,-0.0773936253870341,-0.0742807099180418,-0.0139408587774105,0.0869852183902518,0.0083744197259599,-0.0420828266207281,-0.0157691529140336,0.128009551853147,-0.00789323727419289,0.0344120968432361,0.00830914621703288,0.0965695151619554,-0.158484322768497,-0.0612044521219122,0.101258836752129,-0.00865412977206564,0.0422233581026023,-0.0116177072665217,-0.105864736224201,-0.116579705174994,-0.0557999219599174,0.0847993014895728,-0.0485237350178674,-0.0525408052499393,-0.0397727427111376,0.161623432031614,-0.0427999927259267,-0.116507673859146,0.0571082429265607,0.181883488548653,0.0306059788856242,-0.0128714177906787,0.0235019308160387,0.195139289009047,-0.0169163301359367,0.104065915540486,-0.04575582417206,-0.0730209946864519,-0.124399601995592,0.147360218404354,-0.0743401625894182,-0.0175795434017377,0.00796192384186001,0.0829088166044956,0.0650325103777102,-0.159705277747659,-0.0420879205820765,-0.0392011458298014,-0.0100219348055123,0.0551854310451712,0.0221463696883044,0.137507856739078,0.0307076227660715,-0.0523980040220268,0.0141661964229601,-0.0337044151783349,-0.0189896998650804,0.0719359888834271,0.0888276191761641,-0.0771762475543847,-0.128094534980303,-0.0141494718948507,-0.0656352587338729,-0.0611301747675962,-0.0560299292971577,-0.0100082807420612,0.119205569076339,0.0643744438953811,0.101685558757842,0.0717055995057477,0.109983046727815,0.0999705643544904,0.145309955805757,0.00978352541561357,-0.0990037122428572,0.14755755179811,-0.0566663354801767,0.110604733499745,-0.00444051008398014,0.00833744569000544,-0.0892942037071068,0.0212892333055413,0.116383723221464,0.0568232652918342,0.0295504490201065,0.0678138709788326,0.0985579846696223,0.0666414469305028,0.0524479437865808,-0.0211862889785175,0.114181108811234,-0.03063488744478,0.149248525125145,0.00878386156080981,-0.010325527984335,0.176015120980973,0.0841632725015784,0.0574300094553209,-0.03669033065605,0.124284496945111,0.130885054965029,0.0839778299240382,-0.0595373152836578,0.0914406892507822,0.0233159094437665,0.0207752512047592,0.0681690201608129,0.00104740689114479,-0.0825458736321867,-0.0227748729585041,0.0897905528670155,0.0580172594940267,0.0215832814592736,-0.0135966128982925,0.0886457702556721,0.0440339849759062,0.0109807772440208,0.116288843914736,-0.0523606102057733,0.164935693695432,0.11245726104039,-0.0151749312226522,-0.0411036561520421,0.0800018924345515,-0.0277473997653354,-0.00332557152442529,0.0694944085383191,-0.0146202262773943,-0.0420836030967454,-0.0413791618575584,-0.0739774343644551,0.0231133670325441,0.146344318540229,0.0863093783815091,-0.0145423324815083,0.00600438808294051,-0.0055711745966015,0.0491949602134948,-0.0928404671070722,-0.0113873847290047,-0.0123250456759948,0.0663786046888693,0.039148191939747,0.0395553068771927,-0.0408685097836951,-0.0120224110022179,6.90747131149028e-05,0.0313854830607712,0.0523342277627676,0.00762933807230434,0.0452606209751022,0.0245466226520778,0.230651560427855,0.113455790704293,0.0491783411943463,-0.0507904524428749,0.0593478879768426,0.0366683648872259,-0.0234712929022767,0.0431565470223012,0.0609139386058601,0.0820129546376524,0.123251253923381,0.128753701778528,0.00245965578601376,0.11636701295789,0.0236215724802991,0.130190669957499,0.0660021714024785,-0.0711236652476431,0.116459720565948,-0.0166378488539711,-0.0969077491286863,-0.0617293374265029,-0.0362809501571518,-0.0795888669909089,-0.0053609169835342,0.0883709363455023,-0.0312672265028531,0.118887473132755,-0.010019334900684,-0.0770979599633377,-0.0755874696717502,-0.0810417022248689,-0.107859944607306,-0.0240796068435226,0.0572041948626625,0.0322902145774858,-0.114182027071069,-0.0147084793842371,0.0242129695633165,-0.0954998534670524,0.0728736086313493,0.00336255669167571,0.0330738961230816,0.0582532472436517,0.0210320171258133,-0.0273209395686538,0.00505676653585282,0.0875921004728908,-0.00302342969935655,0.0238629999770838,-0.0220621803033061,-0.0682757606448233,-0.0680123906410057,-0.0133684735599239,-0.0179649885637144,-0.0391875602223611,-0.0726950514461319,-0.0530322198120292,-0.0337184853523672,0.0515700797712724,0.000690648531814331,0.0780465569755483,0.137356469684837,0.00462634053826394,-0.0334454642687857,0.036568648723023,0.0470877065135248,-0.00458950888636778,-0.0360242353166682,0.0675540788332733,0.0792874428324579,-0.0381786827386575,0.0276275504888184,-0.0934458034892381,0.00592417200140409,-0.0567706747366707,-0.045803514124823,-0.0198330145449247,-0.030466454104343,-0.0509869775835552,-0.0143710581113149,-0.00386915487185151,-0.116281518470922,0.0503933595652006,-0.111735459196862,8.60251829887665e-05,-0.121289777629541,-0.0845187305395014,0.0460918098513949,0.0366247713172009,-0.0495821776538826,-0.0657921444133747,0.00347627130564379,-0.192836969063745,-0.169047617158073,0.0779838468103268,-0.17477691168155,0.0816110877707944,-0.0256306957567831,-0.101567156868867,-0.0546076824434048,-0.0231479711410557,0.0504803116393118,0.0148764080200751,-0.0232454761067009,0.00222102769266601,0.00808988964230541,0.0833358505063918,0.0246854350073325,-0.0608967753028407,-0.132899393761313,-0.057826346077633,0.148202664849273,0.0226470096209938,-0.107933791393007,-0.0157368549488841,0.0343670662637208,-0.072525282702814,0.0236480761756325,-0.101815666523874,-0.117608454415617,0.0308901938608585,-0.0142122239860867,0.00719373747540666,0.0572508007780917,-0.0387767262138748,-0.168911777943437,0.112527609778939,-0.0288957616266806,-0.0484245363636963,0.0904904410539864,0.00695248085805765,-0.0841337019766057,0.0242084673506118,0.0551930615941692,0.0201027451397551,0.0574918976411412,0.0113108244575924
